time,GHI,BHI,DHI,GTI,BTI,DTI,alpha
2007-01-12 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.59749488682874
2007-01-12 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-45.12047199628256
2007-01-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.88742763656448
2007-01-12 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.4900356932461
2007-01-12 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.30170989109972
2007-01-12 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.638003809630007
2007-01-12 08:30:00,30.555555555555557,2.2694502627515085,28.28610529280405,42.9632912172568,13.967637459032769,28.28078955664313,4.165896118152233
2007-01-12 09:30:00,38.888888888888886,1.3153619518373318,37.573526937051554,38.5811266422192,4.106524933565628,33.56477454300516,11.713899483449609
2007-01-12 10:30:00,213.88888888888889,78.92600733608944,134.96288155279944,369.3500697786042,202.87733222510732,161.46868814243058,17.54144459362675
2007-01-12 11:30:00,350.0,247.76781703081303,102.23218296918698,763.3413157586161,590.2831612030185,164.86971006476188,21.16487795098675
2007-01-12 12:30:00,372.22222222222223,271.030573968437,101.1916482537852,807.2450758446602,634.2035364918412,164.33319362446974,22.205613897891553
2007-01-12 13:30:00,344.44444444444446,249.34955020449792,95.09489423994654,766.1252054172479,600.9198564636492,157.14687977214123,20.541202913606597
2007-01-12 14:30:00,266.6666666666664,180.80612881045653,85.86053785620989,630.2058471274196,479.1115458893928,144.8554863878662,16.364353642393127
2007-01-12 15:30:00,119.44444444444417,39.70628256418996,79.73816188025421,239.92860288632582,134.60230101933323,102.53183271535818,10.092281815120586
2007-01-12 16:30:00,8.333333333333306,0.31761692416809595,8.01571640916521,10.991356486082891,3.277126062886704,7.5192674591286695,2.2126251230724705
2007-01-12 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.824174462166042
2007-01-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-16.638363548051657
2007-01-12 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.904055873404673
2007-01-12 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-37.30101243204423
2007-01-12 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-47.424185279426155
2007-01-12 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-56.59017814504486
2007-01-12 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-63.43286055306291
